the_geom,trip_start_timestamp,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
000000000200000002C055EAD1C98F3F484044D84911E0ECD9C055EB346F1546144044DB487426DD28,2021-01-31T22:00,41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032),41.713148612,-87.6750753124,POINT (41.713148612 -87.6750753124)
000000000200000002C055E7E53CA7141A4044DA7178C24155C055ECBEF60D77884044F61D051F8AC6,2021-01-31T22:00,41.7065878819,-87.6233665115,POINT (41.7065878819 -87.6233665115),41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432)
000000000200000002C055E9CB1BE743194044FAA4D1A7D135C055E79B8A03E2534044F209BBA24366,2021-01-31T22:00,41.9581548757,-87.6530217894,POINT (41.9581548757 -87.6530217894),41.8909220259,-87.6188683546,POINT (41.8909220259 -87.6188683546)
000000000200000002C055E7BE590F86734044F14742A31477C055E7BE590F86734044F14742A31477,2021-01-31T22:00,41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134),41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134)
000000000200000002C055E9B9E20971844044F980122614B4C055E90DAD3B6FBF4044F5FCD54B0513,2021-01-31T22:00,41.9492209135,-87.6519703953,POINT (41.9492209135 -87.6519703953),41.9217783562,-87.6414597588,POINT (41.9217783562 -87.6414597588)
000000000200000002C055EB384E3C585E4044F3F8A8B11742C055EBB9FE71931E4044ED81117DFAD9,2021-01-31T22:00,41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216),41.8555013528,-87.683227168,POINT (41.8555013528 -87.683227168)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E8DE6957E5F94044F81D3469563F,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.9383912577,-87.6385749205,POINT (41.9383912577 -87.6385749205)
000000000200000002C055E83F79649E4F4044F22F6FA3D8B6C055E861B527D0BB4044F46A5AA43ECE,2021-01-31T22:00,41.8920726347,-87.6288741572,POINT (41.8920726347 -87.6288741572),41.9094956686,-87.630963601,POINT (41.9094956686 -87.630963601)
000000000200000002C055E879A4B67A9D4044E790141FEBAFC055E78B034F45014044E80EB5F99748,2021-01-31T22:00,41.8090844303,-87.6324245245,POINT (41.8090844303 -87.6324245245),41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758)
000000000200000002C055E8B04B16C5384044F428B21102DEC055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:00,41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055EA8E56F4EFB14044FE5D68364360,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.9872255578,-87.6649377243,POINT (41.9872255578 -87.6649377243)
000000000200000002C055E923C61E3A864044F15182D9AD94C055E8B04B16C5384044F428B21102DE,2021-01-31T22:00,41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655),41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901)
000000000200000002C055EA7712502DA34044EFDF688C41A8C055ED84796FB2B44044F82636C34516,2021-01-31T22:00,41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498),41.9386661962,-87.7112105933,POINT (41.9386661962 -87.7112105933)
000000000200000002C055F00F4EB19AC14044E49B9974C1DAC055E90E3281274A4044F2F122E91F4F,2021-01-31T22:00,41.785998518,-87.7509342894,POINT (41.785998518 -87.7509342894),41.897983898,-87.6414915334,POINT (41.897983898 -87.6414915334)
000000000200000002C055F00F4EB19AC14044E49B9974C1DAC055EA0674F0D9214044F8A6A19440BE,2021-01-31T22:00,41.785998518,-87.7509342894,POINT (41.785998518 -87.7509342894),41.9425851797,-87.6566440918,POINT (41.9425851797 -87.6566440918)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E83F79649E4F4044F22F6FA3D8B6,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8920726347,-87.6288741572,POINT (41.8920726347 -87.6288741572)
000000000200000002C055F825C58BF8B84044FDCB924DB48FC055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:00,41.9827750091,-87.8773053996,POINT (41.9827750091 -87.8773053996),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055ECBA22A3370A4044E89F74B5E49DC055EE596D5312ED4044E5806E56482C,2021-01-31T22:00,41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973),41.7929819032,-87.7242081939,POINT (41.7929819032 -87.7242081939)
000000000200000002C055E8881E6E7AE94044F3262977142BC055EAA98361C65A4044E351A2C4DA73,2021-01-31T22:00,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.7759288274,-87.6665962653,POINT (41.7759288274 -87.6665962653)
000000000200000002C055E47BD5AD1CE34044D866AC6BE021C055E4A765C44FDD4044DD66097A8246,2021-01-31T22:00,41.6906333472,-87.5700582686,POINT (41.6906333472 -87.5700582686),41.7296764229,-87.5727171342,POINT (41.7296764229 -87.5727171342)
000000000200000002C055E8881E6E7AE94044F3262977142BC055EDB23D0612354044EB673321ABD1,2021-01-31T22:00,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807)
000000000200000002C055E6950E4491544044D47F568E5563C055E34A997E0D444044DEE10AAEA714,2021-01-31T22:00,41.6601360507,-87.60284764,POINT (41.6601360507 -87.60284764),41.7412427285,-87.551428197,POINT (41.7412427285 -87.551428197)
000000000200000002C055E9F9EB0437A14044FB9FBA049E1FC055E7986AA254364044EAE5256BBADD,2021-01-31T22:00,41.96581197,-87.6558787862,POINT (41.96581197 -87.6558787862),41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055EA364CED22EC4044ED9C53AC1A3D,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8563332167,-87.6595642391,POINT (41.8563332167 -87.6595642391)
000000000200000002C055E870757DDEE84044F22E6FCD75F3C055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:00,41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
000000000200000002C055F825C58BF8B84044FDCB924DB48FC055EB0DE8CB1B7740450127825ECD3C,2021-01-31T22:00,41.9827750091,-87.8773053996,POINT (41.9827750091 -87.8773053996),42.0090182269,-87.6727239593,POINT (42.0090182269 -87.6727239593)
000000000200000002C055E8881E6E7AE94044F3262977142BC055F312F59211304044F6F337568DBE,2021-01-31T22:00,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.9292973683,-87.7980321814,POINT (41.9292973683 -87.7980321814)
000000000200000002C055E586BB1841004044DF41EE2BD50CC055E991392C6FC04044F61A958BC4A4,2021-01-31T22:00,41.7441995348,-87.5863483178,POINT (41.7441995348 -87.5863483178),41.9226862843,-87.6494887289,POINT (41.9226862843 -87.6494887289)
000000000200000002C055E95782A53D3A4044F51124FEFC9BC055E8747A3A6BA74044F33BE7F1422C,2021-01-31T22:00,41.9145857091,-87.6459662069,POINT (41.9145857091 -87.6459662069),41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196)
000000000200000002C055E47BD5AD1CE34044D866AC6BE021C055E76EBDC463754044E1B21233CFB4,2021-01-31T22:00,41.6906333472,-87.5700582686,POINT (41.6906333472 -87.5700582686),41.7632467988,-87.6161341112,POINT (41.7632467988 -87.6161341112)
000000000200000002C055E8930542B8764044EBC926733308C055E80325E754BF4044F07EAADEA50C,2021-01-31T22:00,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
000000000200000002C055F15ACB96498C4044FD4A4931B1B0C055EA00EAD2B9794044DF421D3E6FCB,2021-01-31T22:00,41.9788295262,-87.771166703,POINT (41.9788295262 -87.771166703),41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862)
000000000200000002C055EA00EAD2B9794044DF421D3E6FCBC055EAD1C98F3F484044D84911E0ECD9,2021-01-31T22:00,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032)
000000000200000002C055F0FDFA757E3C4044F6B07CAB5D78C055F37D73CFE9334044FE14F98E0046,2021-01-31T22:00,41.9272609555,-87.7655016086,POINT (41.9272609555 -87.7655016086),41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063)
000000000200000002C055EA7712502DA34044EFDF688C41A8C055E29EAFFC49A24044D4F328F02EEA,2021-01-31T22:00,41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498),41.6636706517,-87.5409355129,POINT (41.6636706517 -87.5409355129)
000000000200000002C055E7986AA254364044EAE5256BBADDC055E76EBDC463754044E1B21233CFB4,2021-01-31T22:00,41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673),41.7632467988,-87.6161341112,POINT (41.7632467988 -87.6161341112)
000000000200000002C055E852A7D314D14044DF09D52F11A9C055E7A00B7576714044DCD973858709,2021-01-31T22:00,41.7424875717,-87.6300448953,POINT (41.7424875717 -87.6300448953),41.7253860857,-87.619143357,POINT (41.7253860857 -87.619143357)
000000000200000002C055F414FD0C1B1C404500F9730F337DC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:00,42.0076125931,-87.8137810343,POINT (42.0076125931 -87.8137810343),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055E8D27084EFB64044F254E9E62700C055E813E7AFD05D4044F23DB1E9320D,2021-01-31T22:00,41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095),41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064)
000000000200000002C055E9DCA76CE6BF4044EF93854C9F5AC055E9D72600DBF84044EE84A26F6AC2,2021-01-31T22:00,41.8716894745,-87.6540926517,POINT (41.8716894745 -87.6540926517),41.8634226841,-87.6537566193,POINT (41.8634226841 -87.6537566193)
000000000200000002C055F37D73CFE9334044FE14F98E0046C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:00,41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055E879A4B67A9D4044E790141FEBAFC055E91EADF2A9F24044E37B2AB80A54,2021-01-31T22:00,41.8090844303,-87.6324245245,POINT (41.8090844303 -87.6324245245),41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271)
000000000200000002C055EA43D222B6B44044FAA193A9FCA4C055E99E5A42820B4044FC88F2A78FC2,2021-01-31T22:00,41.958055933,-87.6603894557,POINT (41.958055933 -87.6603894557),41.9729293173,-87.6502900743,POINT (41.9729293173 -87.6502900743)
000000000200000002C055E78B034F45014044E80EB5F99748C055E7E53CA7141A4044DA7178C24155,2021-01-31T22:00,41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758),41.7065878819,-87.6233665115,POINT (41.7065878819 -87.6233665115)
000000000200000002C055E9B9E20971844044F980122614B4C055EA8E56F4EFB14044FE5D68364360,2021-01-31T22:00,41.9492209135,-87.6519703953,POINT (41.9492209135 -87.6519703953),41.9872255578,-87.6649377243,POINT (41.9872255578 -87.6649377243)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E861B527D0BB4044F46A5AA43ECE,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.9094956686,-87.630963601,POINT (41.9094956686 -87.630963601)
000000000200000002C055E923C61E3A864044F15182D9AD94C055E73A7F6729B54044F22C1F537B7F,2021-01-31T22:00,41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655),41.8919715078,-87.6129454143,POINT (41.8919715078 -87.6129454143)
000000000200000002C055E627DE2F70924044E78A91997C05C055E68CE8D920574044E96F6BDD0CA5,2021-01-31T22:00,41.8089162826,-87.5961833442,POINT (41.8089162826 -87.5961833442),41.8237128095,-87.6023504372,POINT (41.8237128095 -87.6023504372)
000000000200000002C055F145BD44BA314044F11BD5F468C8C055EFA72047D88E4044F039BDD2DD28,2021-01-31T22:00,41.88366198,-87.7698815509,POINT (41.88366198 -87.7698815509),41.8767621307,-87.7445755674,POINT (41.8767621307 -87.7445755674)
000000000200000002C055EB2E992A2A6D4044F325C2282C65C055EA8B321E55EF4044F23D37528384,2021-01-31T22:00,41.8995897957,-87.6747191345,POINT (41.8995897957 -87.6747191345),41.8924931672,-87.6647458359,POINT (41.8924931672 -87.6647458359)
000000000200000002C055E813D55744664044F31787F8C8AEC055E73A7F6729B54044F22C1F537B7F,2021-01-31T22:00,41.8991556134,-87.6262105324,POINT (41.8991556134 -87.6262105324),41.8919715078,-87.6129454143,POINT (41.8919715078 -87.6129454143)
000000000200000002C055E813D55744664044F31787F8C8AEC055E870757DDEE84044F22E6FCD75F3,2021-01-31T22:00,41.8991556134,-87.6262105324,POINT (41.8991556134 -87.6262105324),41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497)
000000000200000002C055EE4F2FD933234044FDE7CB654A86C055E80325E754BF4044F07EAADEA50C,2021-01-31T22:00,41.9836363072,-87.7235831853,POINT (41.9836363072 -87.7235831853),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
000000000200000002C055E92129434DE64044F08B6E3C2B7CC055E89603701B1D4044F606CCFAE75F,2021-01-31T22:00,41.8792550844,-87.642648998,POINT (41.8792550844 -87.642648998),41.922082541,-87.6341560931,POINT (41.922082541 -87.6341560931)
000000000200000002C055E80325E754BF4044F07EAADEA50CC055E23BD960CC214044DA892E7AC54C,2021-01-31T22:00,41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424),41.707311449,-87.5349029012,POINT (41.707311449 -87.5349029012)
000000000200000002C055E8AFF5E387D44044D63FBB0A2E61C055EE596D5312ED4044E5806E56482C,2021-01-31T22:00,41.6738199043,-87.6357397768,POINT (41.6738199043 -87.6357397768),41.7929819032,-87.7242081939,POINT (41.7929819032 -87.7242081939)
000000000200000002C055E7B38FFEC5804044EDB8335F7553C055E80325E754BF4044F07EAADEA50C,2021-01-31T22:00,41.8571838585,-87.6203346241,POINT (41.8571838585 -87.6203346241),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
000000000200000002C055E8DE6957E5F94044F81D3469563FC055E92EA0CDE10C4044F8BBFE78C15D,2021-01-31T22:00,41.9383912577,-87.6385749205,POINT (41.9383912577 -87.6385749205),41.9432371225,-87.6434709559,POINT (41.9432371225 -87.6434709559)
000000000200000002C055E76C0B6EB9954044DEBF0FEE3D3EC055E61342261F8C4044E3B23CA94CC2,2021-01-31T22:00,41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226),41.7788768603,-87.5949254391,POINT (41.7788768603 -87.5949254391)
000000000200000002C055EE4F2FD933234044FDE7CB654A86C055ECBEF60D77884044F61D051F8AC6,2021-01-31T22:00,41.9836363072,-87.7235831853,POINT (41.9836363072 -87.7235831853),41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432)
000000000200000002C055E95782A53D3A4044F51124FEFC9BC055E86E0EACEDBF4044F512257F3D0D,2021-01-31T22:00,41.9145857091,-87.6459662069,POINT (41.9145857091 -87.6459662069),41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661)
000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055F06311BE9B104044F1FF788BB8F9,2021-01-31T22:00,41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312),41.8906088526,-87.7560467111,POINT (41.8906088526 -87.7560467111)
000000000200000002C055ECBEF60D77884044F61D051F8AC6C055EC85CC1EF4594044E2CBEEA12005,2021-01-31T22:00,41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432),41.7718485152,-87.695666342,POINT (41.7718485152 -87.695666342)
000000000200000002C055E47BD5AD1CE34044D866AC6BE021C055E7986AA254364044EAE5256BBADD,2021-01-31T22:00,41.6906333472,-87.5700582686,POINT (41.6906333472 -87.5700582686),41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673)
000000000200000002C055E9D44F8D34704044EA9DAF7F5D4EC055E8747A3A6BA74044F33BE7F1422C,2021-01-31T22:00,41.8329371807,-87.6535834197,POINT (41.8329371807 -87.6535834197),41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196)
000000000200000002C055F9CB66DCDA964044FD5231506611C055E90E3281274A4044F2F122E91F4F,2021-01-31T22:00,41.9790708201,-87.9030396611,POINT (41.9790708201 -87.9030396611),41.897983898,-87.6414915334,POINT (41.897983898 -87.6414915334)
000000000200000002C055E649D2DB08EF4044DA6254227EF6C055E29EAFFC49A24044D4F328F02EEA,2021-01-31T22:00,41.7061257523,-87.5982558383,POINT (41.7061257523 -87.5982558383),41.6636706517,-87.5409355129,POINT (41.6636706517 -87.5409355129)
000000000200000002C055E923C61E3A864044F15182D9AD94C055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:00,41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
000000000200000002C055EEBC20CB9D3A4044F075C7A82BCBC055EAB974A2B69B4044ECD5873E12D9,2021-01-31T22:00,41.8785943576,-87.7302324284,POINT (41.8785943576 -87.7302324284),41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312)
000000000200000002C055E8B04B16C5384044F428B21102DEC055E7BE590F86734044F14742A31477,2021-01-31T22:00,41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901),41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134)
000000000200000002C055E813E7AFD05D4044F23DB1E9320DC055E9D44F8D34704044EA9DAF7F5D4E,2021-01-31T22:00,41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064),41.8329371807,-87.6535834197,POINT (41.8329371807 -87.6535834197)
000000000200000002C055E95782A53D3A4044F51124FEFC9BC055EB384E3C585E4044F3F8A8B11742,2021-01-31T22:00,41.9145857091,-87.6459662069,POINT (41.9145857091 -87.6459662069),41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216)
000000000200000002C055E8D27084EFB64044F254E9E62700C055E870757DDEE84044F22E6FCD75F3,2021-01-31T22:00,41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095),41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497)
000000000200000002C055ECE29871E2824044F8B00C1CA4EFC055EBDCF8ADC0064044F6DCFD33076E,2021-01-31T22:00,41.9428725376,-87.701330291,POINT (41.9428725376 -87.701330291),41.9286190509,-87.685362024,POINT (41.9286190509 -87.685362024)
000000000200000002C055E80325E754BF4044F07EAADEA50CC055E8930542B8764044EBC926733308,2021-01-31T22:00,41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424),41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222)
000000000200000002C055E985BDE6DCC24044EB06F7E07DADC055E8930542B8764044EBC926733308,2021-01-31T22:00,41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519),41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222)
000000000200000002C055E7A956F2FBC24044F29074C136DBC055E8B04B16C5384044F428B21102DE,2021-01-31T22:00,41.8950334495,-87.6197106717,POINT (41.8950334495 -87.6197106717),41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901)
000000000200000002C055EAD1C98F3F484044D84911E0ECD9C055ECBA22A3370A4044E89F74B5E49D,2021-01-31T22:00,41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032),41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973)
000000000200000002C055EB496AA184564044F35AC0334B01C055EF05F9E3321E4044F6510148B827,2021-01-31T22:00,41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892),41.9243470769,-87.7347397536,POINT (41.9243470769 -87.7347397536)
000000000200000002C055EC00411351B44044FCD266C6BDD2C055EC00411351B44044FCD266C6BDD2,2021-01-31T22:00,41.9751709433,-87.6875155152,POINT (41.9751709433 -87.6875155152),41.9751709433,-87.6875155152,POINT (41.9751709433 -87.6875155152)
000000000200000002C055E8DE6957E5F94044F81D3469563FC055E9AF13D0BD284044F6EB029092B0,2021-01-31T22:00,41.9383912577,-87.6385749205,POINT (41.9383912577 -87.6385749205),41.9290469366,-87.6513108767,POINT (41.9290469366 -87.6513108767)
000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055EA8B321E55EF4044F23D37528384,2021-01-31T22:00,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8924931672,-87.6647458359,POINT (41.8924931672 -87.6647458359)
000000000200000002C055E92071C2590E4044F6A1BFB257E3C055E8F35D99557F4044F7A64BD1E221,2021-01-31T22:00,41.9268111821,-87.6426052473,POINT (41.9268111821 -87.6426052473),41.9347624564,-87.6398538587,POINT (41.9347624564 -87.6398538587)
000000000200000002C055EB496AA184564044F35AC0334B01C055E76C0B6EB9954044DEBF0FEE3D3E,2021-01-31T22:00,41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892),41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226)
000000000200000002C055EBC3F3A279924044F9513C15B882C055F088DD7C62F64044FF391A3A3552,2021-01-31T22:00,41.9477915865,-87.6838349425,POINT (41.9477915865 -87.6838349425),41.9939301285,-87.7583535876,POINT (41.9939301285 -87.7583535876)
000000000200000002C055E86E0EACEDBF4044F512257F3D0DC055EB384E3C585E4044F3F8A8B11742,2021-01-31T22:00,41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661),41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216)
000000000200000002C055EE2386405CA34044F3357B11A536C055EE4F2FD933234044FDE7CB654A86,2021-01-31T22:00,41.9000696026,-87.7209182385,POINT (41.9000696026 -87.7209182385),41.9836363072,-87.7235831853,POINT (41.9836363072 -87.7235831853)
000000000200000002C055E9B69BA4CD044044F8AA2058F3B4C055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:00,41.9426918444,-87.6517705068,POINT (41.9426918444 -87.6517705068),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
000000000200000002C055E87EEB20E8054044F0C46D43CE82C055EB8FD64874DA4044F04E1A005A8F,2021-01-31T22:00,41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887),41.8773834707,-87.6806541164,POINT (41.8773834707 -87.6806541164)
000000000200000002C055E92129434DE64044F08B6E3C2B7CC055EA101BD6A3A54044F150E5F6CB6B,2021-01-31T22:00,41.8792550844,-87.642648998,POINT (41.8792550844 -87.642648998),41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997)
000000000200000002C055EAE403874FE94045013B5292BC33C055E4A875C727524044E17B628852A3,2021-01-31T22:00,42.0096228806,-87.6701668569,POINT (42.0096228806 -87.6701668569),41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867)
000000000200000002C055EE2386405CA34044F3357B11A536C055EAB974A2B69B4044ECD5873E12D9,2021-01-31T22:00,41.9000696026,-87.7209182385,POINT (41.9000696026 -87.7209182385),41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312)
000000000200000002C055EABB54095D1A404500CDBEE82F3FC055EA11E06F8AE04044FC81BF1593B6,2021-01-31T22:00,42.0062788614,-87.6676836101,POINT (42.0062788614 -87.6676836101),41.9727095466,-87.6573411073,POINT (41.9727095466 -87.6573411073)
000000000200000002C055E586BB1841004044DF41EE2BD50CC055E76C0B6EB9954044DEBF0FEE3D3E,2021-01-31T22:00,41.7441995348,-87.5863483178,POINT (41.7441995348 -87.5863483178),41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226)
000000000200000002C055E86E0EACEDBF4044F512257F3D0DC055E86E0EACEDBF4044F512257F3D0D,2021-01-31T22:00,41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661),41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661)
000000000200000002C055E4A875C727524044E17B628852A3C055ED55DD1B64E54044DF74FD1D9B9E,2021-01-31T22:00,41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867),41.7457577128,-87.7083657043,POINT (41.7457577128 -87.7083657043)
000000000200000002C055E8DE6957E5F94044F81D3469563FC055E852A7D314D14044DF09D52F11A9,2021-01-31T22:00,41.9383912577,-87.6385749205,POINT (41.9383912577 -87.6385749205),41.7424875717,-87.6300448953,POINT (41.7424875717 -87.6300448953)
000000000200000002C055E627DE2F70924044E78A91997C05C055E78C300F63E24044E56BF6246954,2021-01-31T22:00,41.8089162826,-87.5961833442,POINT (41.8089162826 -87.5961833442),41.7923572233,-87.6179313803,POINT (41.7923572233 -87.6179313803)
000000000200000002C055E8B26FF8B4A84044F6F216F42566C055E782CB2787E44044EDFF2BE4E03F,2021-01-31T22:00,41.9292629902,-87.6358909539,POINT (41.9292629902 -87.6358909539),41.859349715,-87.6173580061,POINT (41.859349715 -87.6173580061)
000000000200000002C055F37D73CFE9334044FE14F98E0046C055EEBC20CB9D3A4044F075C7A82BCB,2021-01-31T22:00,41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063),41.8785943576,-87.7302324284,POINT (41.8785943576 -87.7302324284)
000000000200000002C055ED2D6B28759E4044F080452B4A8AC055EDB23D0612354044EB673321ABD1,2021-01-31T22:00,41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305),41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807)
000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055E9877F324D204044DBD6CFD29421,2021-01-31T22:00,41.9442266014,-87.6559981815,POINT (41.9442266014 -87.6559981815),41.7174930361,-87.6488950721,POINT (41.7174930361 -87.6488950721)
000000000200000002C055E5E86BC9D29C4044E5A4BFD95A8BC055E80325E754BF4044F07EAADEA50C,2021-01-31T22:00,41.794090253,-87.592310855,POINT (41.794090253 -87.592310855),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
000000000200000002C055E7E53CA7141A4044DA7178C24155C055EA2FC91A8B7E4044E78DE8F69805,2021-01-31T22:00,41.7065878819,-87.6233665115,POINT (41.7065878819 -87.6233665115),41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992)
000000000200000002C055E9D4CFBDC2EF4044F2FBAFCDDE51C055EA101BD6A3A54044F150E5F6CB6B,2021-01-31T22:00,41.8983058696,-87.6536139825,POINT (41.8983058696 -87.6536139825),41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997)
000000000200000002C055E8881E6E7AE94044F3262977142BC055E78B034F45014044E80EB5F99748,2021-01-31T22:00,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758)
000000000200000002C055F395D4EBAA334044F92749458656C055F312F59211304044F6F337568DBE,2021-01-31T22:00,41.9465114202,-87.8060200025,POINT (41.9465114202 -87.8060200025),41.9292973683,-87.7980321814,POINT (41.9292973683 -87.7980321814)
000000000200000002C055E782CB2787E44044EDFF2BE4E03FC055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:00,41.859349715,-87.6173580061,POINT (41.859349715 -87.6173580061),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055E6950E4491544044D47F568E5563C055E80325E754BF4044F07EAADEA50C,2021-01-31T22:00,41.6601360507,-87.60284764,POINT (41.6601360507 -87.60284764),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
